obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1129',)",3658620513.06,2,31.2535991669,3746541016.2,3746541016.31,3658620513.06,0.0,internal_timestamp,2227.72998047,61809,1449631713,1.79820001125,3.12535991669,34.6212927403,1037.96401567,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1130',)",3658620524.06,2,31.2535991669,3746541016.2,3746541016.31,3658620524.06,0.0,internal_timestamp,2230.72998047,62365,1449631724,1.79639995098,3.12535991669,34.6217577539,1037.97811371,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1131',)",3658620535.06,2,31.2537994385,3746541016.2,3746541016.31,3658620535.06,0.0,internal_timestamp,2233.76000977,64321,1449631735,1.79530000687,3.12537994385,34.62170635,1037.99184672,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1132',)",3658620546.07,2,31.2541999817,3746541016.2,3746541016.31,3658620546.07,0.0,internal_timestamp,2236.7800293,65706,1449631746,1.79419994354,3.12541999817,34.6219073092,1038.005732,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1133',)",3658620557.07,2,31.2539997101,3746541016.2,3746541016.31,3658620557.07,0.0,internal_timestamp,2239.83007812,66967,1449631757,1.79219996929,3.12539997101,34.6223157112,1038.02003556,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1134',)",3658620568.07,2,31.2542991638,3746541016.2,3746541016.31,3658620568.07,0.0,internal_timestamp,2242.86010742,65627,1449631768,1.79089999199,3.12542991638,34.6226016168,1038.03405801,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1135',)",3658620579.07,2,31.255399704,3746541016.2,3746541016.31,3658620579.07,0.0,internal_timestamp,2245.85009766,66946,1449631779,1.79040002823,3.1255399704,34.6230395195,1038.04791109,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1136',)",3658620590.07,2,31.2560005188,3746541016.2,3746541016.31,3658620590.07,0.0,internal_timestamp,2248.87011719,67490,1449631790,1.79009997845,3.12560005188,34.6226327594,1038.06120876,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1137',)",3658620601.07,2,31.2558002472,3746541016.2,3746541016.31,3658620601.07,0.0,internal_timestamp,2251.88989258,69489,1449631801,1.78789997101,3.12558002472,34.6232711315,1038.07558088,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1138',)",3658620612.07,2,31.2562007904,3746541016.2,3746541016.31,3658620612.07,0.0,internal_timestamp,2254.91992188,72616,1449631812,1.78680002689,3.12562007904,34.62346894,1038.08950431,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1139',)",3658620623.06,2,31.2572002411,3746541016.2,3746541016.31,3658620623.06,0.0,internal_timestamp,2257.93994141,63710,1449631823,1.78620004654,3.12572002411,34.6238757965,1038.10347843,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1140',)",3658620634.07,2,31.2574005127,3746541016.2,3746541016.27,3658620634.07,0.0,internal_timestamp,2260.9699707,68449,1449631834,1.78480005264,3.12574005127,34.6241482158,1038.11749943,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1141',)",3658620645.07,2,31.2567996979,3746541016.2,3746541016.27,3658620645.07,0.0,internal_timestamp,2264.0,72361,1449631845,1.7826000452,3.12567996979,34.624288682,1038.13152442,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1142',)",3658620656.09,2,31.2567996979,3746541016.2,3746541016.27,3658620656.09,0.0,internal_timestamp,2267.0300293,89610,1449631856,1.78090000153,3.12567996979,34.624635681,1038.14564316,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1143',)",3658620667.08,2,31.2579994202,3746541016.2,3746541016.27,3658620667.08,0.0,internal_timestamp,2270.05004883,78476,1449631867,1.78090000153,3.12579994202,34.6246488965,1038.15922433,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1144',)",3658620678.09,2,31.2581996918,3746541016.2,3746541016.27,3658620678.09,0.0,internal_timestamp,2273.08007812,92170,1449631878,1.77900004387,3.12581996918,34.6254574799,1038.17373074,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1145',)",3658620689.22,2,31.258600235,3746541016.2,3746541016.27,3658620689.22,0.0,internal_timestamp,2276.06005859,217109,1449631889,1.77810001373,3.1258600235,34.6254678416,1038.18725009,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1146',)",3658620700.08,2,31.2591991425,3746541016.2,3746541016.27,3658620700.08,0.0,internal_timestamp,2279.05004883,76225,1449631900,1.7771999836,3.12591991425,34.6257183639,1038.20100202,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1147',)",3658620711.08,2,31.2600002289,3746541016.2,3746541016.27,3658620711.08,0.0,internal_timestamp,2282.08007812,78913,1449631911,1.777099967,3.12600002289,34.6253432235,1038.21433256,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1148',)",3658620722.08,2,31.2611999512,3746541016.2,3746541016.27,3658620722.08,0.0,internal_timestamp,2285.09008789,82721,1449631922,1.77670001984,3.12611999512,34.6257907896,1038.22825822,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1149',)",3658620733.07,2,31.2621994019,3746541016.2,3746541016.27,3658620733.07,0.0,internal_timestamp,2288.09008789,72895,1449631933,1.77629995346,3.12621994019,34.625996591,1038.24194852,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1150',)",3658620744.08,2,31.2616004944,3746541016.2,3746541016.27,3658620744.08,0.0,internal_timestamp,2291.11010742,76534,1449631944,1.77649998665,3.12616004944,34.6235793607,1038.25358943,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1151',)",3658620755.08,2,31.2640991211,3746541016.2,3746541016.28,3658620755.08,0.0,internal_timestamp,2294.18994141,79780,1449631955,1.7757999897,3.12640991211,34.6259172501,1038.26934932,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1152',)",3658620766.08,2,31.2649002075,3746541016.2,3746541016.28,3658620766.08,0.0,internal_timestamp,2297.25,81990,1449631966,1.77530002594,3.12649002075,34.6259570839,1038.28319027,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1153',)",3658620777.08,2,31.265499115,3746541016.2,3746541016.28,3658620777.08,0.0,internal_timestamp,2300.27001953,84362,1449631977,1.7745000124,3.1265499115,34.6260882438,1038.29696304,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1154',)",3658620788.08,2,31.266500473,3746541016.2,3746541016.28,3658620788.08,0.0,internal_timestamp,2303.26000977,84666,1449631988,1.77429997921,3.1266500473,34.6260888482,1038.31041617,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1155',)",3658620799.09,2,31.2670993805,3746541016.2,3746541016.28,3658620799.09,0.0,internal_timestamp,2306.22998047,87735,1449631999,1.7732000351,3.12670993805,34.6265657219,1038.32427459,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1156',)",3658620810.1,2,31.2677001953,3746541016.2,3746541016.28,3658620810.1,0.0,internal_timestamp,2309.30004883,104356,1449632010,1.77219998837,3.12677001953,34.6268899149,1038.33844835,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1157',)",3658620821.08,2,31.2684001923,3746541016.2,3746541016.28,3658620821.08,0.0,internal_timestamp,2312.31005859,82674,1449632021,1.7717000246,3.12684001923,34.6268308895,1038.35198308,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1158',)",3658620832.09,2,31.2691993713,3746541016.2,3746541016.28,3658620832.09,0.0,internal_timestamp,2315.33007812,88525,1449632032,1.77090001106,3.12691993713,34.6272106356,1038.36594689,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1159',)",3658620843.09,2,31.2693996429,3746541016.2,3746541016.28,3658620843.09,0.0,internal_timestamp,2318.33007812,89468,1449632043,1.76960003376,3.12693996429,34.627396471,1038.37973625,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1160',)",3658620854.09,2,31.2703990936,3746541016.2,3746541016.28,3658620854.09,0.0,internal_timestamp,2321.37988281,93286,1449632054,1.76919996738,3.12703990936,34.6275816315,1038.39362508,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1161',)",3658620865.09,2,31.2717990875,3746541016.2,3746541016.28,3658620865.09,0.0,internal_timestamp,2324.38989258,85876,1449632065,1.76919996738,3.12717990875,34.6278524574,1038.40734697,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1162',)",3658620876.09,2,31.2728004456,3746541016.2,3746541016.28,3658620876.09,0.0,internal_timestamp,2327.38989258,88788,1449632076,1.76929998398,3.12728004456,34.6275297945,1038.42054414,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1163',)",3658620887.09,2,31.273399353,3746541016.2,3746541016.28,3658620887.09,0.0,internal_timestamp,2330.38989258,91842,1449632087,1.76810002327,3.1273399353,34.6281015535,1038.43461935,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1164',)",3658620898.09,2,31.2735996246,3746541016.2,3746541016.28,3658620898.09,0.0,internal_timestamp,2333.40991211,94110,1449632098,1.76670002937,3.12735996246,34.6283862362,1038.44858598,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1165',)",3658620909.09,2,31.2747001648,3746541016.2,3746541016.28,3658620909.09,0.0,internal_timestamp,2336.42993164,86941,1449632109,1.76709997654,3.12747001648,34.6278563846,1038.46166709,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1166',)",3658620920.09,2,31.2761001587,3746541016.2,3746541016.28,3658620920.09,0.0,internal_timestamp,2339.4699707,90255,1449632120,1.76709997654,3.12761001587,34.6281142867,1038.47550937,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1167',)",3658620931.09,2,31.2763004303,3746541016.2,3746541016.28,3658620931.09,0.0,internal_timestamp,2342.47998047,92195,1449632131,1.76579999924,3.12763004303,34.628297768,1038.48933579,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1168',)",3658620942.09,2,31.2765007019,3746541016.2,3746541016.28,3658620942.09,0.0,internal_timestamp,2345.48999023,94211,1449632142,1.76419997215,3.12765007019,34.62880246,1038.50345441,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1169',)",3658620953.1,2,31.2773990631,3746541016.2,3746541016.28,3658620953.1,0.0,internal_timestamp,2348.5,96623,1449632153,1.7635999918,3.12773990631,34.6290988366,1038.51727195,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1170',)",3658620964.1,2,31.2782001495,3746541016.2,3746541016.28,3658620964.1,0.0,internal_timestamp,2351.51000977,98948,1449632164,1.76300001144,3.12782001495,34.6292755558,1038.5309949,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1171',)",3658620975.1,2,31.2791004181,3746541016.2,3746541016.28,3658620975.1,0.0,internal_timestamp,2354.51000977,100999,1449632175,1.76279997826,3.12791004181,34.6291520018,1038.54438193,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1172',)",3658620986.1,2,31.2800998688,3746541016.2,3746541016.28,3658620986.1,0.0,internal_timestamp,2357.51000977,102932,1449632186,1.76240003109,3.12800998688,34.6293648825,1038.55805926,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1173',)",3658620997.1,2,31.2812004089,3746541016.2,3746541016.28,3658620997.1,0.0,internal_timestamp,2360.52001953,95582,1449632197,1.7623000145,3.12812004089,34.6293771579,1038.57158224,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1174',)",3658621008.1,2,31.281999588,3746541016.2,3746541016.28,3658621008.1,0.0,internal_timestamp,2363.5,97318,1449632208,1.76209998131,3.1281999588,34.629139564,1038.58478762,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1175',)",3658621019.1,2,31.281999588,3746541016.2,3746541016.28,3658621019.1,0.0,internal_timestamp,2366.5300293,100322,1449632219,1.76059997082,3.1281999588,34.629282797,1038.59869387,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1176',)",3658621030.1,2,31.2828006744,3746541016.2,3746541016.28,3658621030.1,0.0,internal_timestamp,2369.57006836,102057,1449632230,1.7595000267,3.12828006744,34.6299815705,1038.61302463,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1177',)",3658621041.11,2,31.2831993103,3746541016.2,3746541016.28,3658621041.11,0.0,internal_timestamp,2372.55004883,105855,1449632241,1.75849997997,3.12831993103,34.6301064761,1038.62662188,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1178',)",3658621052.11,2,31.2838001251,3746541016.2,3746541016.28,3658621052.11,0.0,internal_timestamp,2375.57006836,105010,1449632252,1.75779998302,3.12838001251,34.6301408557,1038.64028566,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1179',)",3658621063.11,2,31.285200119,3746541016.2,3746541016.28,3658621063.11,0.0,internal_timestamp,2378.56005859,107737,1449632263,1.75769996643,3.1285200119,34.6305339408,1038.65401243,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1180',)",3658621074.11,2,31.2859992981,3746541016.2,3746541016.28,3658621074.11,0.0,internal_timestamp,2381.58007812,105022,1449632274,1.75750005245,3.12859992981,34.6302788187,1038.66737882,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1181',)",3658621085.11,2,31.2863998413,3746541016.2,3746541016.28,3658621085.11,0.0,internal_timestamp,2384.56005859,106528,1449632285,1.75629997253,3.12863998413,34.6306212003,1038.68117104,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1182',)",3658621096.11,2,31.2872009277,3746541016.2,3746541016.28,3658621096.11,0.0,internal_timestamp,2387.55004883,107460,1449632296,1.75569999218,3.12872009277,34.6308113001,1038.6948053,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1183',)",3658621107.11,2,31.2882995605,3746541016.2,3746541016.28,3658621107.11,0.0,internal_timestamp,2390.55004883,108989,1449632307,1.75530004501,3.12882995605,34.6311499013,1038.70857236,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1184',)",3658621118.12,2,31.2893009186,3746541016.2,3746541016.28,3658621118.12,0.0,internal_timestamp,2393.55004883,115432,1449632318,1.75549995899,3.12893009186,34.6307274805,1038.72165949,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1185',)",3658621129.11,2,31.2907009125,3746541016.2,3746541016.28,3658621129.11,0.0,internal_timestamp,2396.55004883,111998,1449632329,1.75559997559,3.12907009125,34.63090373,1038.73522859,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1186',)",3658621140.11,2,31.2915000916,3746541016.2,3746541016.28,3658621140.11,0.0,internal_timestamp,2399.55004883,113368,1449632340,1.75499999523,3.12915000916,34.6310879097,1038.74889983,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1187',)",3658621151.11,2,31.2922992706,3746541016.2,3746541016.28,3658621151.11,0.0,internal_timestamp,2402.56005859,114660,1449632351,1.75469994545,3.12922992706,34.6309469219,1038.76231889,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1188',)",3658621162.11,2,31.2931003571,3746541016.2,3746541016.28,3658621162.11,0.0,internal_timestamp,2405.55004883,105689,1449632362,1.7539999485,3.12931003571,34.6312458177,1038.7760474,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1189',)",3658621173.12,2,31.2936992645,3746541016.2,3746541016.28,3658621173.12,0.0,internal_timestamp,2408.58007812,117049,1449632373,1.7526999712,3.12936992645,34.6319179504,1038.79033001,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1190',)",3658621184.12,2,31.2943000793,3746541016.2,3746541016.28,3658621184.12,0.0,internal_timestamp,2411.61010742,117218,1449632384,1.75220000744,3.12943000793,34.6317374429,1038.80383312,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1191',)",3658621195.12,2,31.2943000793,3746541016.2,3746541016.28,3658621195.12,0.0,internal_timestamp,2414.62988281,119513,1449632395,1.75049996376,3.12943000793,34.6321044089,1038.81788471,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1192',)",3658621206.13,2,31.2947006226,3746541016.2,3746541016.28,3658621206.13,0.0,internal_timestamp,2417.63989258,125081,1449632406,1.74950003624,3.12947006226,34.6322217227,1038.83159923,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1193',)",3658621217.12,2,31.294500351,3746541016.2,3746541016.28,3658621217.12,0.0,internal_timestamp,2420.63989258,122545,1449632417,1.74749994278,3.1294500351,34.6326726337,1038.84566826,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1194',)",3658621228.11,2,31.2947006226,3746541016.2,3746541016.28,3658621228.11,0.0,internal_timestamp,2423.63989258,111706,1449632428,1.74629998207,3.12947006226,34.6327622765,1038.85934263,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1195',)",3658621239.12,2,31.2950992584,3746541016.2,3746541016.28,3658621239.12,0.0,internal_timestamp,2426.65991211,122730,1449632439,1.74469995499,3.12950992584,34.6335149034,1038.87368081,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1196',)",3658621250.12,2,31.2961006165,3746541016.2,3746541016.28,3658621250.12,0.0,internal_timestamp,2429.64990234,122945,1449632450,1.74479997158,3.12961006165,34.6332078892,1038.88681768,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1197',)",3658621261.12,2,31.2975997925,3746541016.2,3746541016.28,3658621261.12,0.0,internal_timestamp,2432.66992188,123281,1449632461,1.74510002136,3.12975997925,34.6332867386,1038.90036258,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1198',)",3658621272.15,2,31.2987995148,3746541016.2,3746541016.28,3658621272.15,0.0,internal_timestamp,2435.65991211,151074,1449632472,1.74510002136,3.12987995148,34.6333318704,1038.91378742,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1199',)",3658621283.12,2,31.3001995087,3746541016.2,3746541016.28,3658621283.12,0.0,internal_timestamp,2438.70996094,121661,1449632483,1.74549996853,3.13001995087,34.6331679006,1038.9272609,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1200',)",3658621294.12,2,31.3012008667,3746541016.2,3746541016.28,3658621294.12,0.0,internal_timestamp,2441.69995117,121731,1449632494,1.74520003796,3.13012008667,34.6332897363,1038.9407858,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1201',)",3658621305.12,2,31.3013000488,3746541016.2,3746541016.28,3658621305.12,0.0,internal_timestamp,2444.67993164,120433,1449632505,1.74389994144,3.13013000488,34.6333735684,1038.95437463,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1202',)",3658621316.13,2,31.3015995026,3746541016.2,3746541016.28,3658621316.13,0.0,internal_timestamp,2447.68994141,134686,1449632516,1.74210000038,3.13015995026,34.634224505,1038.96876759,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1203',)",3658621327.13,2,31.302400589,3746541016.2,3746541016.28,3658621327.13,0.0,internal_timestamp,2450.66992188,130739,1449632527,1.74189996719,3.1302400589,34.6339983693,1038.98195897,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1204',)",3658621338.13,2,31.303899765,3746541016.2,3746541016.28,3658621338.13,0.0,internal_timestamp,2453.67993164,132327,1449632538,1.74230003357,3.1303899765,34.6339773367,1038.99536087,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1205',)",3658621349.13,2,31.3050994873,3746541016.2,3746541016.28,3658621349.13,0.0,internal_timestamp,2456.68994141,129523,1449632549,1.74210000038,3.13050994873,34.6342288921,1039.00905904,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1206',)",3658621360.13,2,31.3059005737,3746541016.2,3746541016.28,3658621360.13,0.0,internal_timestamp,2459.69995117,128746,1449632560,1.74160003662,3.13059005737,34.6343099267,1039.02266472,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1207',)",3658621371.13,2,31.3069000244,3746541016.2,3746541016.29,3658621371.13,0.0,internal_timestamp,2462.70996094,127665,1449632571,1.74160003662,3.13069000244,34.6341014404,1039.03597305,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1208',)",3658621382.13,2,31.3076992035,3746541016.2,3746541016.29,3658621382.13,0.0,internal_timestamp,2465.68994141,129457,1449632582,1.74090003967,3.13076992035,34.634408915,1039.04964798,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1209',)",3658621393.13,2,31.3083000183,3746541016.2,3746541016.29,3658621393.13,0.0,internal_timestamp,2468.67993164,127060,1449632593,1.74030005932,3.13083000183,34.634360496,1039.06307429,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1210',)",3658621404.13,2,31.3090991974,3746541016.2,3746541016.29,3658621404.13,0.0,internal_timestamp,2471.67993164,128638,1449632604,1.73930001259,3.13090991974,34.6349796808,1039.0771233,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
